location,hospital
青岛市,全好口腔（巨峰路店）
青岛市,全好口腔（长春路店）
青岛市,青岛红房子妇科医院
青岛市,美年银海明珠口腔科
青岛市,恒正口腔
青岛市,恒正口腔（市北合肥路店）
青岛市,青岛兰信新都口腔医院
青岛市,青岛仁心齿科诊所 
青岛市,青岛（即墨）悦美整形
青岛市,青岛德尔美客瑞韩医疗管理有限公司美容门诊部 
青岛市,青岛新阳光妇产医院  
青岛市,青岛致美尚美整形美容机构
青岛市,青岛艾菲整形
青岛市,青岛瑞美医疗美容
青岛市,青岛澳玛星光医疗美容诊所
青岛市,青岛田蓓美容医学中心
青岛市,青岛市市立医院整形美容科
青岛市,青岛友谊门诊部
青岛市,青岛大学医学院附属医院
青岛市,青岛正阳春天医学美容门诊部
青岛市,青岛市城阳区人民医院整形美容科
青岛市,青岛市第五人民医院整形外科
青岛市,青岛安氏专科门诊部
青岛市,青岛采花医学美容诊所
青岛市,青岛振杰专科门诊部
青岛市,青岛赵宏武医学美容诊所
青岛市,青岛于文成医疗美容诊所
青岛市,青岛浮山后小区门诊部
青岛市,青岛福田医疗美容诊所
青岛市,青岛国家海洋局北海分局医院
青岛市,青岛海天医院整形美容中心
青岛市,青岛长江医院
青岛市,青岛易丽门诊部
青岛市,青岛怡云诊所
青岛市,青岛幸中信诊所
青岛市,青岛洪莲月医疗美容诊所
青岛市,青岛即墨市中医医院
青岛市,青岛即墨正信中西医结合医院
青岛市,青岛田蓓美容整形外科诊所
青岛市,青岛健军门诊部
青岛市,新汶矿业集团协庄煤矿医院
青岛市,胶州市第三人民医院
青岛市,青岛胜利石油管理局青岛疗养院
青岛市,山东中苑集团门诊部
青岛市,莱西市第二人民医院
青岛市,莱西市人民医院
青岛市,莱西市中医医院
青岛市,山东省青岛疗养院
青岛市,青岛市李沧区第五医院
青岛市,山东省费县人民医院医学美容科
青岛市,山东青岛中西医结合医院
青岛市,青岛仁和医疗美容诊所
青岛市,青岛庆华门诊部
青岛市,青岛友谊医院整形美容中心
青岛市,青岛四方红星专科门诊部
青岛市,青岛四方海伦普通专科门诊部
青岛市,青岛市中医医院四方中医诊所
青岛市,青岛市海慈医疗集团
青岛市,青岛乐菲诗美容有限公司美容诊所
青岛市,青岛德民中西医结合医院
青岛市,青岛市黄岛区中医医院整形美容科
青岛市,青岛华青医院
青岛市,青岛市传染病医院
青岛市,青岛新采韵医疗美容诊所
青岛市,青岛多丽迎医疗美容诊所
青岛市,青岛美丽田园医疗美容诊所
青岛市,青岛集美医疗美容门诊部
杭州市,杭州瑞丽医疗美容医院
杭州市,杭州美莱医疗美容医院
杭州市,杭州艺星医疗美容医院
杭州市,杭州格莱美医疗美容医院
杭州市,杭州甄美医疗美容医院
杭州市,杭州健丽医美
杭州市,杭州时光医疗美容医院
杭州市,杭州华山连天美整形医院
杭州市,杭州维多利亚医疗美容医院
杭州市,杭州艾尔莎•奥拉克医疗美容
杭州市,杭州芬迪医美
杭州市,杭州西美医疗美容
杭州市,杭州港丽医疗美容
杭州市,杭州丽尚整形
杭州市,杭州伊琳医疗美容
杭州市,杭州东方整形
杭州市,杭州群英医疗美容
杭州市,杭州玛莉亚妇产医院（私密整形医学中心）
杭州市,杭州珈禾医疗美容医院 
杭州市,PhiSkin芙艾医疗（杭州店）
杭州市,杭州红房子妇产医院（私密生殖健康）
杭州市,杭州瑞丽整形（玉古路店）
杭州市,依萱绮医学美容
杭州市,杭州4ever医疗美容
杭州市,杭州王圣林医疗美容诊所
杭州市,杭州颜控医疗美容
杭州市,杭州艺星医疗美容（分院）
杭州市,杭州薇琳医疗美容医院 
杭州市,杭州同荣丽格医疗美容
杭州市,杭州康森医疗美容
杭州市,杭州整形医院
杭州市,杭州美联致美医疗美容
杭州市,杭州瑞晶整形
杭州市,杭州雍禾植发
杭州市,杭州诠昕医疗整形美容
杭州市,杭州媂麦医疗整形
杭州市,杭州珠儿丽医疗美容
杭州市,杭州强生男科医院 
杭州市,杭州婉美医疗美容
杭州市,杭州悦可医疗美容
杭州市,杭州颜术医疗美容（城西店）
杭州市,杭州静港整形
杭州市,杭州智美颜和医疗美容诊所
杭州市,浙江大学医学院附属第二医院整形科
杭州市,蛋白皮肤管理中心（杭州西溪店）
杭州市,杭州静娇医疗整形美容
杭州市,浙江省人民医院整形外科
杭州市,杭州静丽医疗整形
杭州市,杭州艺星医疗美容（微整形特色中心）
杭州市,浙江省中医院
杭州市,杭州格莱美（口腔科）
杭州市,杭州冰美医疗美容门诊部 
杭州市,杭州芭黎雅医疗美容
杭州市,杭州艺星医疗美容皮肤科
杭州市,杭州鑫昕薇医疗美容
杭州市,杭州伽颜医疗美容
杭州市,杭州整形医院国际部
杭州市,杭州艺之花医疗美容
杭州市,杭州美立方医疗美容门诊部
杭州市,杭州美联致美萧山微整中心
杭州市,圣韩医疗美容门诊部
杭州市,杭州仁德妇产医院（私密整形医学研究中心）
杭州市,杭州科发源植发
杭州市,杭州西芷医疗美容
杭州市,杭州广仁医院腋臭科
杭州市,杭州清吟美容整形
杭州市,杭州新生植发
杭州市,杭州赫本医疗美容诊所 
杭州市,浙江美福宝妇儿医院
杭州市,杭州艾玛医疗美容
杭州市,浙江大学附属第一医院整形外科
杭州市,杭州优医联合医美
杭州市,杭州市星博体医疗美容
杭州市,医巢（杭州）医疗投资有限公司萧山钱江世纪城医疗美容诊所 
杭州市,浙江省眼科医院（杭州院区）
杭州市,美年滨河口腔科
杭州市,杭州美黎美医疗美容
杭州市,城西静港整形
杭州市,杭州仁术医疗美容诊所有限公司
杭州市,杭州天大皮肤美容
杭州市,杭州茗悦医疗美容诊所有限公司
杭州市,杭州爱度医疗美容
杭州市,杭州美奥口腔
杭州市,达仑口腔（万银门诊）
杭州市,杭州微蔻医疗美容诊所有限公司
杭州市,杭州齐尔口腔门诊部
杭州市,杭州简美医疗美容诊所
杭州市,维佳康口腔杭州店
杭州市,拜博口腔（杭州拜仁店）
杭州市,解放军第117医院整形美容中心
杭州市,杭州康健雅美口腔
杭州市,拜博口腔（杭州店）
杭州市,杭州卓俪荟医疗整形美容
杭州市,杭州丽本医疗美容
杭州市,浙江萧山医院整形外科（萧医整形）
杭州市,杭州妍致医疗美容
杭州市,杭州植得口腔门诊部
杭州市,杭州皇瑞赫瑞拉医疗美容诊所
杭州市,杭州天目山医院（私密整形中心）
杭州市,杭州君妍医疗美容
杭州市,萧山艾恒美整形
杭州市,杭州天大毛发移植专科
杭州市,科瓦齿科（万象城门诊）
杭州市,杭州斐梵健康管理有限公司教工路医疗美容诊所
杭州市,拜博口腔（杭州拜合店）
杭州市,杭州临湖门诊部（刘记整形）
杭州市,杭州海达南路口腔门诊部
杭州市,杭州雅齿健康管理有限公司听涛口腔诊所
杭州市,杭州嫚雯健康管理咨询有限公司月雅路口腔诊所
杭州市,杭州兆丰口腔门诊
杭州市,杭州菲格口腔门诊部
杭州市,杭州佳好口腔门诊部
杭州市,杭州维佳康口腔
杭州市,杭州新杭口腔
杭州市,杭州全好口腔（信义坊店）
杭州市,杭州全好口腔(莲花街店)
杭州市,杭州全好口腔(学院路店)
杭州市,杭州全好口腔(湖墅南路店)
杭州市,杭州瑞创口腔（二十五大街店）
杭州市,温州和平（口腔科）
杭州市,杭州瑞丽（口腔科）
杭州市,杭州时光（口腔科）
杭州市,杭州甄美（口腔科）
杭州市,杭州华山连天美医疗美容口腔科
杭州市,杭州微蔻（口腔科）
杭州市,杭州品凯口腔（博皓店）
杭州市,杭州品凯口腔（丰潭路店）
杭州市,杭州品凯口腔（拱北店）
杭州市,杭州品凯口腔（华丰路店）
杭州市,杭州品凯口腔（绍兴路店）
杭州市,杭州品凯口腔（晴川路店）
杭州市,杭州亮贝口腔
杭州市,杭州（厚泽）世纪大道口腔诊所
杭州市,杭州芭黎雅（口腔科）
杭州市,杭州美莱（口腔科）
杭州市,杭州阿波罗男子医院
杭州市,杭州东辰口腔
杭州市,杭州维娜医疗整形
杭州市,浙江省杭州市第一人民医院医学美容科
杭州市,杭州名一口腔
杭州市,安歆医疗美容整形（杭州）
杭州市,杭州维乐口腔
杭州市,临安芘丽芙医疗美容医院
杭州市,杭州善慈医疗美容
杭州市,杭州维可口腔
杭州市,杭州名贤堂医疗门诊部妇产科
杭州市,杭州婵之媛医疗美容诊所有限公司 
杭州市,杭州宏美医疗美容诊所   
杭州市,浙江爱德医院口腔科
杭州市,杭州颜术医疗美容（西子店） 
杭州市,杭州祯爱医疗美容门诊部
杭州市,杭州颜朵医疗美容诊所有限公司
杭州市,杭州杭典口腔
杭州市,杭州赫蘭氏医疗美容医院有限公司 
杭州市,杭州新城医院（妇产科）
杭州市,杭州皇嘉·冠美医疗美容诊所
杭州市,杭州清锴医疗美容门诊部
杭州市,薇琳植发（杭州）
杭州市,娇妍玥尚医疗美容诊所 
杭州市,杭州美中宜和妇儿医院   
杭州市,杭州春语医疗美容
杭州市,杭州芯美昕医疗美容门诊部 
杭州市,杭州华实医院
杭州市,爱康国宾杭州西溪分院
杭州市,爱康国宾杭州文晖分院
杭州市,爱康国宾杭州滨江江南大道分院
杭州市,杭州萧山亚美宏韩医疗美容门诊部 
杭州市,杭州妤美医疗美容门诊部 
杭州市,杭州新清吟医疗美容
杭州市,爱康齿科文晖分院
杭州市,杭州爱德口腔 
杭州市,杭州秀华医疗美容
杭州市,中国人民解放军第一一七医院
杭州市,浙江省第一医院整形美容中心
杭州市,杭州占美医疗美容诊所
杭州市,杭州市第三人民医院
杭州市,浙江大学医学院附属邵逸夫医院整形外科
杭州市,杭州同欣整形美容医院
杭州市,杭州市第一人民医院医学美容科
杭州市,杭州萧山区第一人民医院整形烧伤科
杭州市,浙江省立同德医院整形外科
杭州市,杭州市第二人民医院烧伤整形美容科
杭州市,杭州市中医院
杭州市,浙江中医药大学附属第二医院整形美容科
杭州市,杭州市红十字会医院
杭州市,浙江绿城医院
杭州市,杭州赵正医疗美容诊所
杭州市,杭州安法医疗美容诊所
杭州市,杭州秀华医疗美容诊所
杭州市,杭州香格里拉整形外科门诊部
杭州市,杭州千和医疗美容诊所
杭州市,杭州秦良忠医学美容诊所
杭州市,温州医学院附属眼视光医院杭州院区
杭州市,杭州广仁医院
杭州市,杭州市吴云才口腔诊所
杭州市,杭州市余杭区妇幼保健院美容整形外科
杭州市,杭州市余杭区中医院
杭州市,浙江中医药大学附属第三医院
杭州市,杭州滨江医疗美容诊所
杭州市,杭州玛妃医疗美容诊所
杭州市,杭州臻美医疗美容门诊部
杭州市,杭州启美医疗美容诊所
杭州市,杭州天马医疗整形诊所
杭州市,浙江大学医学院附属口腔医院
杭州市,浙江大学医学院附属妇产科医院
杭州市,浙江省中山医院
杭州市,杭州金典医疗美容诊所
杭州市,杭州益安医疗美容门诊部
无锡市,无锡同济医疗美容医院
无锡市,无锡爱思特整形美容医院
无锡市,无锡坤如玛丽整形美容医院
无锡市,无锡尚美整形美容医院
无锡市,无锡北极星口腔
无锡市,无锡丽都整形美容医院
无锡市,无锡施尔美医疗美容医院
无锡市,无锡苏亚医疗美容医院
无锡市,无锡洵美会医疗美容
无锡市,无锡菲尚整形
无锡市,无锡米兰医疗美容医院
无锡市,无锡可琳雅医疗美容
无锡市,无锡明君医疗美容
无锡市,无锡雅仕康口腔
无锡市,无锡佳士洁口腔
无锡市,无锡贝壳口腔
无锡市,拜博口腔（无锡拜博口腔医院）
无锡市,无锡新视界眼科医院
无锡市,无锡康贝佳口腔医院
无锡市,金贝齐齿科（万象城店）
无锡市,无锡坤如玛丽医院腋臭科
无锡市,南长区月亮口腔门诊所
无锡市,宜兴尚品口腔门诊部
无锡市,无锡坤如玛丽医院（妇科）
无锡市,宜兴市中西医结合医院 
无锡市,无锡百佳妇产医院
无锡市,无锡朵美医疗美容
无锡市,无锡东亭贝壳口腔诊所有限公司
无锡市,优可丽医疗美容
无锡市,无锡华山医院（私密整形医学中心）  
无锡市,爱康国宾无锡新吴茂业分院
无锡市,江阴红房子医院(妇产科）
无锡市,爱康国宾江阴临港体检分院
无锡市,无锡通善口腔医院
无锡市,爱康齿科茂业分院
无锡市,无锡市第二人民医院
无锡市,无锡伊尔美整形美容医院
无锡市,无锡市第四人民医院整形外科
无锡市,江阴市人民医院整形外科
无锡市,宜兴市中医院整形美容科
无锡市,宜兴市皮肤病防治所医疗美容科
无锡市,无锡市第九人民医院整形科
无锡市,无锡康奥整形门诊部
无锡市,无锡陆文鹏美容整形外科诊所
无锡市,无锡吴震中医美容诊所
无锡市,无锡佳加丽整形美容门诊部
无锡市,无锡绿岛医学美容诊所
无锡市,无锡瑞秋医疗美容医院
无锡市,无锡伊美尔整形美容医院
无锡市,无锡市中西医结合医院
无锡市,无锡市妇幼保健院
宁波市,薇琳（宁波）医疗美容医院
宁波市,宁波美莱整形
宁波市,宁波艺星医疗美容医院
宁波市,宁波珈禾整形专科医院
宁波市,宁波雅韩整形美容
宁波市,宁波静港整形
宁波市,宁波壹加壹美容医院
宁波市,宁波海曙壹秒医疗美容
宁波市,宁波童颜整形
宁波市,宁波海曙澳玛星光悦容医疗美容诊所
宁波市,宁波海曙卡丽医疗美容
宁波市,宁波江北尚丽医疗美容门诊部
宁波市,宁波北仑美仁医疗美容门诊部  
宁波市,宁波颜术医美
宁波市,宁波和平博悦美容医院
宁波市,宁波韩美美容
宁波市,宁波同仁医院腋臭科
宁波市,宁波同仁医院整形科
宁波市,宁波芙艾医疗美容诊所
宁波市,宁波同仁植发
宁波市,宁波鄞州羞和医疗美容门诊部
宁波市,宁波唯格整形美容
宁波市,宁波美奥口腔
宁波市,宁波典范医疗美容
宁波市,新生植发宁波店
宁波市,新生植发(宁波)
宁波市,宁波市第九医院
宁波市,宁波海曙米丽医疗美容
宁波市,宁波市鄞州人民医院
宁波市,拜博口腔（宁波江北店）
宁波市,拜博口腔（宁波海曙店）
宁波市,宁波美奥口腔（江北分院）
宁波市,台州博雅美惠医疗（口腔科）
宁波市,宁波海曙丽星医疗美容门诊部
宁波市,宁波米阳整形美容 
宁波市,宁波海曙天一医院（私密医学整形中心）
宁波市,宁波牙博士口腔医院
宁波市,宁波摩范植发  
宁波市,宁波春语医疗美容门诊部
宁波市,宁波恩吉口腔连锁机构（天一分院） 
宁波市,宁波同仁医院（私密整形医学中心）
宁波市,爱康国宾宁波鼓楼体检中心
宁波市,爱康齿科宁波鼓楼分院
宁波市,宁波尚丽整形外科门诊部
宁波市,宁波韩城协和医疗美容门诊部
宁波市,解放军第113医院整形美容科
宁波市,宁波象山华美美容诊所
宁波市,宁波大学医学院附属医院整形外科
宁波市,奉化市中医院整形外科
宁波市,宁波市第二医院烧伤整形美容外科
宁波市,宁波市第一医院整形外科
宁波市,宁波市李惠利医院
宁波市,宁波市中医院
宁波市,宁波市妇女儿童医院医学美容科
宁波市,宁波美苑医学美容专科门诊部
宁波市,宁波美之术医疗美容诊所
宁波市,宁波口腔医院
宁波市,宁波海曙区鼓楼街道社区卫生服务中心
宁波市,宁波友好医院整形美容中心
宁波市,宁波佘雨虹医疗美容诊所
宁波市,宁波邬立新医疗美容诊所
宁波市,宁波孙敏美容整形外科诊所
宁波市,宁波江北区庄桥街道社区卫生服务中心
宁波市,宁波市鄞州第二医院
宁波市,慈溪市人民医院
宁波市,慈溪市皮肤病防治站浒山门诊部
宁波市,慈溪市妇幼保健院
宁波市,慈溪玛丽医院
宁波市,慈溪明光眼科医院
宁波市,慈溪利民综合门诊部
宁波市,奉化市人民医院
宁波市,浙江省宁海县第一医院整形外科
宁波市,浙江省宁海县城关医院
宁波市,宁波象山县第一人民医院
宁波市,宁波天使医疗美容门诊部
宁波市,奉化市江口街道卫生院
宁波市,宁波章月宝医疗美容诊所
宁波市,象山县中医医院
郑州市,郑州欧华医疗美容
郑州市,郑州都市风韵医疗美容
郑州市,郑州美莱医疗美容医院
郑州市,郑州集美美容医院
郑州市,郑州元素美学整形
郑州市,郑州天后医疗美容医院
郑州市,郑州童一颜医疗美容
郑州市,郑州健丽医美
郑州市,郑州市张朝蕾医疗美容
郑州市,郑州俪侬整形美容
郑州市,郑州东方整形美容医院
郑州市,郑州铭艺医疗美容
郑州市,郑州华山医疗美容医院
郑州市,杨小顺医疗美容
郑州市,郑州明灿医疗美容
郑州市,郑州华领医疗美容医院
郑州市,郑州星范医疗美容
郑州市,郑州欧兰医疗美容医院
郑州市,河南魔镜整形
郑州市,河南郑州悦美整形美容医院
郑州市,德美诊联（郑州分院）
郑州市,郑州安琪儿医疗美容
郑州市,郑州爱美丽医疗美容门诊部
郑州市,河南整形美容医院
郑州市,郑州柏丽芙医疗美容
郑州市,郑州欣奕中医院
郑州市,郑州丽天医疗美容
郑州市,郑州百荟医疗整形
郑州市,河南省医药研究院附属医院私密中心
郑州市,郑州妍琳医疗美容
郑州市,郑州一美星范医疗美容
郑州市,郑州东方女子医院
郑州市,郑州茉莉亚医疗美容
郑州市,河南一科整形
郑州市,河南省整形美容研究中心
郑州市,郑州植得口腔医院
郑州市,郑州管城赵灵卿【美岚整形】
郑州市,郑州东雅医疗美容
郑州市,郑州薛正钦医疗美容
郑州市,郑州美眼整形（眼修复医学研究院）
郑州市,金丁儿医疗美容诊所
郑州市,郑州星艺医疗美容
郑州市,郑州澳玛星光医疗美容诊所
郑州市,郑州陇海医院
郑州市,河南中医药大学第一附属医院
郑州市,郑州菲林医疗美容
郑州市,郑州集美名媛医疗美容
郑州市,郑州康宸医疗美容医院
郑州市,善雅医疗美容
郑州市,郑州大学第二附属医院
郑州市,郑州二七方胜医疗美容（中美整形）
郑州市,郑州艺德雅医疗美容
郑州市,郑州美辰医疗美容
郑州市,河南江禾医疗整形
郑州市,郑州艺龄医疗美容
郑州市,郑州市金水区唯美口腔门诊部
郑州市,郑州市第一人民医院
郑州市,郑州雍禾植发
郑州市,拜博口腔（郑州拜博口腔医院）
郑州市,巨星医疗美容
郑州市,枝蔓医疗美容
郑州市,郑州梨花雨医疗美容
郑州市,巨星医疗美容整形 
郑州市,郑州复康中医院-腋臭研究所
郑州市,郑州碧莲盛无痕植发
郑州市,河南美年门诊部口腔科
郑州市,拜博口腔（郑州农业路口腔医院）
郑州市,郑州和沐医疗整形
郑州市,郑州屈小丽医疗美容门诊部
郑州市,郑州复康中医院-大脚骨矫正中心
郑州市,郑东艾伯丽医疗美容
郑州市,郑州小天鹅口腔
郑州市,聚美星尚医疗美容
郑州市,郑州欧兰植发
郑州市,拜博口腔（郑州二七拜尔澳华店）
郑州市,拜博口腔（郑州金水口腔门诊部）
郑州市,郑州德尚医疗美容
郑州市,郑州辰星医疗美容医院
郑州市,郑州美莱医疗美容口腔科
郑州市,郑州金水花园口腔门诊部
郑州市,郑州虎珂医疗美容
郑州市,郑州欧华医疗美容（熙地港店）   
郑州市,郑州肤康皮肤病研究院
郑州市,郑东安佳医疗美容诊所
郑州市,二七牛曙光口腔诊所
郑州市,郑州市郑东新区益恒口腔门诊
郑州市,金水洁美口腔
郑州市,郑州市金水区张萍萍口腔诊所
郑州市,郑州一美整形口腔科
郑州市,郑州市金水区德雨口腔门诊部
郑州市,郑州芳艺医疗美容口腔科
郑州市,二七司艳丽口腔诊所
郑州市,二七邹灿口腔诊所
郑州市,郑州市管城区徐松格口腔诊所
郑州市,郑州市金水区牙博仕口腔门诊部
郑州市,郑州伊莱美口腔科
郑州市,二七卫士口腔门诊部
郑州市,王志慧口腔
郑州市,二七民生口腔门诊部
郑州市,卓越口腔（天旺广场店）
郑州市,卓越口腔（丰业广场店）
郑州市,贝尔天瑞口腔（众意路店）
郑州市,贝尔天瑞口腔（聚源路店）
郑州市,贝尔天瑞口腔（康平路店）
郑州市,贝尔天瑞口腔（富田店）
郑州市,贝尔天瑞口腔（农业东路店）
郑州市,郑州植美口腔科
郑州市,郑州新视界眼科医院
郑州市,尊雅尚医疗美容
郑州市,二七星晨医疗美容
郑州市,未来口腔（纬四路店）
郑州市,郑州未来口腔旗舰店
郑州市,德尔美客凤凰医疗美容
郑州市,河南中医药大学第三附属医院
郑州市,郑州二七海邦医疗美容
郑州市,河南中医药大学第三附属医院-医疗美容科
郑州市,林华医疗美容
郑州市,郑东杰俊医疗美容诊所
郑州市,郑州国医堂医院
郑州市,金水康伦医疗美容诊所 
郑州市,郑东羽中医疗美容诊所
郑州市,郑州欧华医疗美容诊所
郑州市,郑州泰美维纳斯医疗美容
郑州市,河南沐恩健康管理有限公司 
郑州市,郑州普瑞眼科医院
郑州市,郑州大学第三附属医院  
郑州市,郑州美奥德贝口腔门诊部有限公司
郑州市,巨星医疗诊所正道花园店
郑州市,郑州同乐医疗美容 
郑州市,郑州人民医院整形美容科
郑州市,河南省人民医院整形美容中心
郑州市,郑州大学第一附院整形外科
郑州市,郑州市中心医院整形美容科
郑州市,河南中医学院第一附属医院整形外科
郑州市,郑州市第三人民医院医学美容整形中心
郑州市,郑州大学第五附属医院整形美容科
郑州市,郑州市中医院整形美容科
郑州市,郑州大学第二附医院整形外科
郑州市,河南省职工医院
郑州市,河南省职业病医院
郑州市,河南省军区直属医院激光美容中心
郑州市,河南省直第三人民医院整形美容中心
郑州市,河南协和医院整形美容中心
郑州市,郑州出水芙蓉医疗美容门诊部
郑州市,河南省中医院河南中医学院二附院
郑州市,拜博口腔（郑州惠济拜尔澳华店）
哈尔滨市,黑龙江艺星美容医院
哈尔滨市,哈尔滨美联致美整形医院
哈尔滨市,哈尔滨索菲医疗美容
哈尔滨市,哈尔滨欧兰仁美医院
哈尔滨市,哈尔滨臻美医疗美容
哈尔滨市,哈尔滨奥康医疗美容门诊
哈尔滨市,哈尔滨韩美医疗美容
哈尔滨市,黑龙江和美妇产医院
哈尔滨市,黑龙江瑞丽整形美容医院
哈尔滨市,钟医生医疗美容 
哈尔滨市,哈尔滨即美整形美容
哈尔滨市,哈尔滨王医生医疗美容
哈尔滨市,哈尔滨华美整形
哈尔滨市,哈尔滨伊美尔医疗美容医院
哈尔滨市,哈尔滨优漾医疗美容门诊部 
哈尔滨市,哈尔滨诺嬄美医疗美容
哈尔滨市,黑龙江省医院
哈尔滨市,哈尔滨市第一医院整形美容科
哈尔滨市,哈尔滨市道外区人民医院
哈尔滨市,哈尔滨成美医疗美容
哈尔滨市,哈尔滨艾美丽医疗美容门诊部
哈尔滨市,大直超龙医疗美容医院
哈尔滨市,黑龙江中航医院腋臭科
哈尔滨市,哈尔滨美佳娜医疗美容门诊部
哈尔滨市,美联致美微创中心
哈尔滨市,优诺博士口腔（群力店）
哈尔滨市,哈尔滨悠然医疗美容有限公司
哈尔滨市,哈尔滨普瑞眼科医院
哈尔滨市,哈尔滨双燕医疗美容
哈尔滨市,哈尔滨唯医整形
哈尔滨市,镁涵国际医疗美容中心
哈尔滨市,协和皓美整形
哈尔滨市,拜博口腔（黑龙江哈尔滨医院店）
哈尔滨市,拜博口腔（哈尔滨利仁门诊店）
哈尔滨市,拜博口腔（哈尔滨文昊门诊店）
哈尔滨市,拜博口腔（黑龙江哈尔滨门诊店）
哈尔滨市,哈尔滨爱丽达医疗美容哈西店
哈尔滨市,哈尔滨大象口腔门诊有限公司
哈尔滨市,哈尔滨鑫辰医疗美容门诊部
哈尔滨市,优诺博士口腔（文昌店）
哈尔滨市,优诺博士口腔（爱建店）
哈尔滨市,哈尔滨卓尔口腔（道外店）
哈尔滨市,哈尔滨秀妍汇医疗美容 
哈尔滨市,哈尔滨丽珍医疗美容医院 
哈尔滨市,哈尔滨爱丽达医疗美容洁净街店
哈尔滨市,哈尔滨圣美整形 
哈尔滨市,哈尔滨柏悦医疗美容
哈尔滨市,哈尔滨九龙医院 
哈尔滨市,哈尔滨恒美医疗美容
哈尔滨市,哈尔滨雅美整形医疗美容医院
哈尔滨市,黑龙江华澳医院 
哈尔滨市,哈尔滨美尚线医疗美容门诊部
哈尔滨市,解放军第211医院整形美容中心
哈尔滨市,解放军第二一一医院整形美容中心
哈尔滨市,哈尔滨医科大学第一附属医院整形美容中心
哈尔滨市,哈尔滨医科大学附属第二医院整形美容科
哈尔滨市,哈尔滨医科大学附属第四医院整形美容激光中心
哈尔滨市,哈尔滨市第四医院烧伤整形科
哈尔滨市,黑龙江青年医学会附属医院
哈尔滨市,哈尔滨穆斯林医院
哈尔滨市,哈尔滨骨伤科医院
哈尔滨市,哈尔滨医科大学附属第三医院经纬医院整形美容科
哈尔滨市,哈尔滨二四二医院
哈尔滨市,哈尔滨市第五医院
哈尔滨市,哈尔滨香顺医院
哈尔滨市,哈尔滨三精女子专科医院
哈尔滨市,黑龙江中医药大学附属第二医院美容科
哈尔滨市,哈尔滨市儿童医院
哈尔滨市,黑龙江中医药大学附属第一医院
哈尔滨市,哈尔滨市第二医院
哈尔滨市,哈尔滨市红十字中心医院
合肥市,合肥艺星医疗美容医院
合肥市,合肥崔劲松医疗美容
合肥市,合肥亚典美容医院
合肥市,合肥壹美尚整形医院
合肥市,合肥壹加壹美容医院（中国区旗舰店）
合肥市,合肥蜜雪尔整形（德尔美客连锁）
合肥市,合肥白领安琪儿医院
合肥市,安徽合肥韩美整形外科医院
合肥市,合肥台美丽格医疗美容
合肥市,合肥恒美整形美容
合肥市,合肥新地医疗美容
合肥市,合肥光美医疗整形美容
合肥市,合肥童颜堂医疗美容
合肥市,合肥华美整形美容医院
合肥市,安妮薇尔医疗美容
合肥市,置地广场医疗美容
合肥市,合肥星之地医疗美容
合肥市,安徽维纳斯医疗美容
合肥市,艾尚美医疗美容整形
合肥市,合肥福华医疗美容
合肥市,安徽维多利亚整形外科医院
合肥市,安徽长征微创医院美容科
合肥市,合肥靓美口腔医院
合肥市,合肥贝杰口腔医院
合肥市,合肥国仁皮肤病医院
合肥市,莱司美医疗美容门诊部（合肥店）
合肥市,翡睿医美 
合肥市,合肥新生植发
合肥市,合肥西美整形
合肥市,安徽长征外科医院腋臭科
合肥市,合肥美奥口腔
合肥市,拜博口腔（合肥包河店）
合肥市,合肥佳德口腔
合肥市,合肥嘉禾口腔诊所
合肥市,合肥世佳口腔
合肥市,合肥新安口腔医院
合肥市,安徽天鹅湖口腔医院
合肥市,合肥市丹凤朝阳妇产医院 
合肥市,合肥刘大夫整形医疗美容   
合肥市,合肥普瑞眼科医院
合肥市,合肥曙光植发医疗管理有限公司庐阳医疗美容门诊部 
合肥市,合肥肤康皮肤病医院
合肥市,安徽省立医院整形外科
合肥市,安徽医科大学第一附属医院整形外科
合肥市,合肥市第三人民医院美容整形门诊
合肥市,安徽医科大学第四附属医院烧伤整形外科
合肥市,合肥庞博医疗美容诊所
合肥市,合肥申诚美容整形门诊部
合肥市,合肥王海彬医疗美容诊所
合肥市,合肥白厦公司医学美容诊所
合肥市,合肥刘大夫美容整形门诊部
合肥市,合肥现代妇科医院
合肥市,合肥友好医院医学美容科
合肥市,合肥中山医院皮肤美容科
合肥市,安徽中医学院第一附属医院
合肥市,安徽省立友谊医院
合肥市,巢湖市第一人民医院烧伤整形科
合肥市,巢湖市第二人民医院美容整形科
合肥市,安徽省济民肿瘤研究院附属肿瘤防治院
合肥市,安徽省口腔医院
合肥市,庐江县人民医院
合肥市,巢湖路街道社区卫生服务中心
合肥市,肥西县官亭中心卫生院
合肥市,合肥丹凤朝阳妇科医院
合肥市,合肥钢铁集团有限公司职工医院
合肥市,合肥市第二人民医院
合肥市,合肥市妇幼保健所
合肥市,合肥市瑶海区第二门诊部
合肥市,合肥市瑶海区第一人民医院
合肥市,巢湖和县人民医院
合肥市,合肥大韩医疗整形美容门诊部
合肥市,合肥怡君医疗整形美容诊所
合肥市,合肥拜尔口腔门诊部
济南市,和谐妇科（私密整形医学中心）
济南市,济南星范医疗美容诊所
济南市,济南爱容整形美容医院
济南市,济南吉芙医疗美容
济南市,济南艺星医疗美容医院
济南市,济南瑞丽医疗美容医院
济南市,济南伊美尔整形美容医院
济南市,济南海峡美容整形医院
